x,y,label
7.3145885,5.1720195,1
0.16638152,3.8516076,1
1.5735939,3.3336823,1
6.7402396,5.9874477,1
9.274106,5.3083487,1
4.6470394,0.44453788,1
7.117896,0.5055385,1
5.4031515,5.221129,1
1.732865,8.439918,1
10.850744,5.865475,1
3.7545848,7.5434303,1
8.695231,5.3451343,1
5.712516,5.2085066,1
6.8520117,5.461047,1
4.0432734,2.9517434,1
-0.008547848,2.4832716,1
8.182067,6.482748,1
2.5066311,0.7987361,1
5.467095,-0.055684622,1
8.526467,2.6067348,1
1.9311503,5.0424423,1
1.4459952,2.973025,1
7.4285784,0.64121175,1
5.2929807,0.17219603,1
3.194631,1.9396702,1
0.18989162,3.4098687,1
2.8114712,5.1127687,1
3.1079335,6.040443,1
3.6305108,3.018728,1
1.6678542,8.094854,1
3.8863852,9.198142,1
9.688485,2.8711495,1
1.8796932,1.624971,1
5.570198,2.825074,1
4.5490165,7.5466595,1
5.403219,2.6442351,1
0.49402457,2.5263846,1
2.1962395,4.98911,1
9.783602,6.355411,1
2.739174,2.5876603,1
6.993779,1.6084334,1
6.649602,3.3408964,1
8.7589445,7.961578,1
2.4197195,8.460803,1
6.6059585,7.5353823,1
-0.64060265,4.019377,1
5.726709,8.731949,1
5.093001,7.10507,1
10.190062,5.289638,1
0.5495428,6.139272,1
6.672408,6.1568475,1
9.911867,6.527028,1
3.0194907,4.0728054,1
-0.53527474,4.3913155,1
10.745192,5.454735,1
3.406524,4.310406,1
9.922558,6.7869687,1
7.704948,5.7178216,1
2.6838295,4.503719,1
2.4675238,0.45594534,1
6.1557283,7.503242,1
7.6034007,4.3163023,1
2.9440374,3.7391205,1
5.5122104,4.964177,1
9.042093,2.9076068,1
2.9671788,1.9009776,1
5.630324,2.3401852,1
9.762757,7.143779,1
5.3539906,0.29049098,1
6.153483,8.552323,1
1.8584752,2.3963206,1
-0.62251204,4.009885,1
4.201471,8.580946,1
6.887786,6.2329593,1
4.0371847,5.141638,1
3.3989117,7.813644,1
0.7178908,5.64628,1
1.8587265,8.111532,1
4.479003,-0.060839366,1
8.680031,7.604272,1
3.3228252,4.1825714,1
1.8392478,6.509777,1
-0.71092325,3.8400555,1
7.343976,7.7213073,1
5.306872,6.385951,1
3.484316,2.4390805,1
2.727531,4.4599533,1
2.9563308,5.369451,1
6.6235685,4.0640073,1
5.823227,6.8154645,1
6.1272945,0.9578716,1
7.502484,3.1347492,1
6.7758775,5.52715,1
3.0448668,4.444756,1
3.983805,6.10576,1
10.539441,5.490365,1
2.3141708,4.9142547,1
4.427415,6.4404125,1
0.60813135,6.4205794,1
6.782731,3.514363,1
9.326293,2.3052337,1
7.575118,2.4269419,1
3.9894302,0.25180706,1
4.851622,7.921811,1
7.2174363,5.1411066,1
5.5063543,7.851776,1
5.3863306,4.3527365,1
9.134085,6.5225477,1
2.419471,7.365853,1
3.337267,4.3366346,1
10.0213995,4.452441,1
2.3594072,5.989036,1
9.011637,4.475692,1
5.988685,5.023457,1
4.6390204,7.613785,1
9.773442,7.3373976,1
10.875101,5.87935,1
4.0400357,5.953955,1
2.2667181,8.567597,1
3.360551,6.1365566,1
7.3217235,1.7789519,1
1.7302519,4.3879123,1
7.060443,1.1556077,1
-0.20310383,4.467279,1
8.7366,2.097561,1
3.5473597,5.173906,1
4.072499,-0.04001565,1
2.8958807,7.65288,1
6.1292334,3.1439636,1
0.22042927,3.3484058,1
10.372918,4.4990807,1
2.7347395,6.5010185,1
4.6350164,6.8304653,1
3.0223165,7.8925548,1
7.090296,5.673083,1
3.5788958,7.7328825,1
3.4985497,4.21299,1
4.2359643,5.5697894,1
0.72611076,2.590678,1
7.978759,6.406118,1
9.948211,5.202617,1
7.0999446,5.4784093,1
3.612808,7.4123464,1
6.8148007,4.730866,1
0.5020865,5.413208,1
7.1092978,3.1548576,1
2.8949964,9.015893,1
9.604505,2.8317566,1
2.5155013,1.8151102,1
6.8656945,3.1487622,1
-0.37369105,4.82933,1
6.153092,2.3021014,1
10.688762,4.981197,1
0.3256498,5.66856,1
9.730715,4.765944,1
4.726902,2.1748633,1
8.120678,3.0699039,1
8.555828,5.494202,1
3.3630593,4.664533,1
10.507046,6.164854,1
6.8753095,4.1784735,1
3.3724685,6.7569284,1
9.676407,4.586789,1
4.863487,7.4090524,1
8.754258,2.5224798,1
3.4213302,8.716063,1
4.911725,0.12570298,1
9.581649,4.4745827,1
2.9716372,3.9545207,1
9.3831415,5.503317,1
8.7236595,1.8346443,1
8.807059,2.8764405,1
2.3752444,7.3811383,1
8.796678,4.754909,1
9.6201105,2.8296106,1
3.798061,4.481122,1
1.7436428,2.3746245,1
9.892389,7.4287124,1
9.125051,4.3512917,1
2.1783082,2.3162305,1
7.82013,1.4781693,1
-0.4487101,4.377139,1
2.9340274,1.8150561,1
2.524084,6.7595468,1
5.9415126,4.704871,1
3.3205209,1.6395518,1
9.024297,5.9008865,1
-0.32979798,6.024958,1
2.1251194,4.3537083,1
4.776825,8.257419,1
0.29984048,2.9805253,1
5.302363,7.7116795,1
7.447997,2.7322748,1
0.4279683,5.3117785,1
6.874926,4.698374,1
0.14562061,2.3524513,1
1.0131986,5.9380336,1
4.4167686,3.4153752,1
4.6266046,5.2621665,1
2.4298246,1.1743501,1
8.409115,3.6210046,1
7.0394325,3.605888,1
3.917032,5.2249756,1
8.7226515,2.4411025,1
2.087097,1.177658,1
3.0786262,3.787422,1
4.530386,7.56084,1
6.7901025,7.8682866,1
4.4554095,3.2051575,1
5.2676387,0.9038429,1
8.894094,6.1723094,1
5.8243465,3.2547832,1
7.435561,2.2986271,1
5.5031962,2.817171,1
5.3264065,2.067236,1
9.774527,2.4172843,1
1.119054,2.9806294,1
5.733323,3.3800426,1
10.228719,3.5222678,1
4.308572,6.326656,1
9.126236,3.3018732,1
9.170528,4.51261,1
3.5255318,3.9269135,1
9.92072,5.871117,1
8.82199,7.719514,1
3.8870363,-0.0031573712,1
10.411188,4.9026427,1
1.6579084,6.129439,1
-0.060777966,5.294356,1
9.492309,4.225241,1
8.418122,2.6906264,1
4.8804874,3.6395235,1
1.9722505,8.441246,1
1.1602377,2.8482316,1
0.25788862,6.043768,1
2.8634827,8.837423,1
2.7711616,7.9105563,1
2.5847778,2.5319796,1
4.607798,2.545749,1
6.865161,0.34944338,1
1.3818477,7.4804974,1
3.020912,0.79548347,1
9.505645,6.8638296,1
7.838574,4.0658665,1
8.19373,2.3965921,1
6.2250032,4.9666467,1
0.4785614,7.4982996,1
0.73025393,5.356093,1
9.999524,4.621859,1
7.878669,7.3485966,1
6.705745,7.7820272,1
3.7957397,4.5513997,1
10.752483,4.7579346,1
6.09737,2.9579105,1
7.8287044,5.231094,1
1.6521019,1.4592084,1
5.7159534,6.8365397,1
4.0092483,8.044346,1
4.299581,1.6946058,1
7.409979,0.87237835,1
5.9006977,0.5538938,1
1.8910573,0.86002153,1
0.7145013,3.5463989,1
10.058016,7.15906,1
1.0804129,2.3700297,1
5.182541,7.1418805,1
4.293905,0.545034,1
5.6024265,7.358773,1
8.755928,4.728757,1
8.857551,7.6654224,1
0.79781616,2.9599075,1
1.5684855,2.189942,1
9.573357,6.9202585,1
8.488004,5.982992,1
1.1087002,6.9611835,1
2.9026754,4.0110984,1
1.7256134,3.5550656,1
6.4961953,1.0044568,1
0.6710932,6.652352,1
6.0064034,0.22523084,1
5.587429,0.62141603,1
5.4423943,7.185903,1
10.103582,4.609341,1
0.5074869,3.0260344,1
7.5521355,4.337618,1
6.947185,7.7123675,1
7.1363263,4.4031754,1
4.2857475,1.7710228,1
0.50924754,5.585393,1
2.1171913,6.3547373,1
8.605833,4.0110106,1
8.856808,2.7139862,1
11.066903,5.9348316,1
6.3999906,3.013966,1
7.05408,4.533249,1
8.922054,4.963061,1
0.11358487,4.14728,1
3.0783687,6.0383816,1
7.8811526,4.6520042,1
4.4797635,5.5189147,1
2.5287397,2.9378273,1
2.001722,1.7030699,1
8.435115,3.1971931,1
6.0301676,7.4467635,1
6.554196,3.9363525,1
6.2878428,8.270376,1
6.6228285,4.111028,1
11.220747,5.687246,1
6.2960668,7.4039555,1
0.17905967,2.5920482,1
0.38456166,5.432908,1
6.9946704,6.202783,1
1.8965862,7.428201,1
5.836936,3.2376692,1
3.7382565,0.7833776,1
5.543446,4.1168165,1
4.0281296,-0.0787625,1
5.9187703,3.7387588,1
2.3336232,7.3195286,1
6.104304,3.0550733,1
4.1710587,5.3052683,1
4.217427,3.2341096,1
2.7305894,4.0016265,1
10.356455,5.256253,1
9.1282,4.596561,1
3.9282439,4.6862316,1
3.8890707,5.985451,1
1.0787033,5.349193,1
8.462162,7.456135,1
1.2894841,6.589138,1
5.1545,2.1039164,1
4.068943,4.488055,1
6.069771,8.671087,1
8.178412,5.769969,1
5.3604836,4.630592,1
9.038715,3.279346,1
3.993282,8.979328,1
9.423764,3.2499986,1
1.9364581,1.6764474,1
8.496925,7.075594,1
8.102705,3.4562232,1
5.6151433,5.852991,1
8.327415,6.628453,1
5.4328623,1.9224676,1
9.493474,7.0185566,1
10.087143,7.10917,1
7.6022224,3.152138,1
8.08838,7.4459,1
9.406843,6.5460334,1
6.675343,5.5387454,1
9.661688,4.3099637,1
3.636727,2.5101092,1
9.707522,4.579697,1
7.4987946,1.7634052,1
11.282293,5.3348484,1
9.629827,7.4447823,1
8.752313,7.9525547,1
1.5673802,1.2904729,1
-0.19832885,5.4942355,1
7.4680367,3.4340699,1
8.79369,6.66195,1
4.1979823,6.186822,1
6.8872294,1.8702879,1
1.3331,3.5422013,1
7.962589,4.664959,1
1.568842,1.972888,1
1.5514238,2.7632806,1
8.172182,7.106357,1
10.172412,5.206569,1
5.645373,7.992645,1
2.0463405,2.8718128,1
1.9158008,6.0466447,1
4.612077,0.90922076,1
5.7001266,4.7368927,1
7.137785,5.9093776,1
2.64169,6.738043,1
6.014613,0.9809862,1
2.9599502,9.003202,1
7.619002,6.1401696,1
4.165602,5.845237,1
8.102717,7.5063305,1
1.4955931,2.8990238,1
8.494739,5.768539,1
6.4042263,7.580143,1
2.0121787,6.176029,1
0.864699,5.027644,1
9.464386,3.7685897,1
1.2675171,4.3391824,1
9.195605,4.877925,1
3.306851,1.8136157,1
5.8169026,7.4237614,1
9.289614,6.368114,1
6.5223036,3.8951938,1
2.943636,9.0888405,1
3.8395283,3.1528165,1
0.9649534,3.9756906,1
5.898519,7.015517,1
7.38155,3.4036167,1
3.367874,3.3595738,1
8.13486,7.0699205,1
1.3535467,1.68403,1
4.837286,2.303189,1
9.34892,6.9623013,1
6.460065,7.007306,1
0.8171246,4.7801404,1
3.1601944,1.4641783,1
4.2292933,4.054532,1
4.243843,8.545692,1
7.649849,6.988206,1
2.9334896,5.1159153,1
8.123798,7.1527762,1
1.9522268,3.1751163,1
10.035345,4.518026,1
0.8911816,4.9052587,1
5.873618,7.470425,1
-0.48582348,4.033367,1
3.8155665,0.00945411,1
1.0804754,2.7407813,1
6.828913,4.862078,1
7.391182,0.59898514,1
8.0021515,2.9476883,1
3.5630858,7.863512,1
8.183129,2.6312444,1
8.134714,2.481661,1
9.216289,6.4566913,1
9.555894,6.932367,1
8.299759,6.2731423,1
3.8534455,6.2052784,1
2.9534552,4.7443213,1
2.4117227,7.736869,1
0.19711444,4.3245215,1
8.577308,2.6418526,1
8.027229,1.5638312,1
2.0630777,2.5351584,1
5.1718183,4.6163297,1
4.1488605,4.553142,1
4.4713216,8.268541,1
10.273636,4.926986,1
5.688489,4.522855,1
1.936624,3.0016863,1
7.8711257,1.6515018,1
8.566798,5.842189,1
7.835331,4.164821,1
2.6517544,4.132712,1
8.352981,2.7066782,1
3.2101936,0.5781187,1
7.4169908,7.3921523,1
6.638964,5.9301004,1
9.168301,2.9184952,1
8.552161,2.9562423,1
2.0114007,2.7634783,1
6.44604,3.3919277,1
3.3220022,6.5591025,1
10.21165,6.8572564,1
3.1774154,5.841484,1
2.7246556,6.962491,1
3.5028515,7.26308,1
-0.04737116,5.4615645,1
4.60109,3.8531322,1
5.8336544,3.399314,1
1.8496549,4.801221,1
3.764118,6.1154237,1
3.876697,5.7633953,1
8.086329,6.8689375,1
9.019723,3.2366621,1
8.397424,6.6611385,1
10.209645,5.331381,1
-0.012623311,4.253055,1
1.8430748,5.964744,1
5.1564827,7.3708043,1
9.339076,6.402854,1
1.5980769,5.6668115,1
3.1538796,7.812396,1
0.5003153,3.348099,1
0.7233844,4.8563895,1
1.5375701,2.8364072,1
7.735375,4.594348,1
8.593003,5.464737,1
5.7339287,7.016984,1
7.025838,3.0900419,1
9.527234,4.315297,1
5.9573708,4.237694,1
6.305389,4.0925455,1
10.175465,5.956763,1
8.884177,5.1949663,1
4.3588047,1.703152,1
9.829467,6.030477,1
2.8733804,5.1092625,1
7.5332656,2.4673262,1
0.56960404,6.024997,1
9.724105,2.9604132,1
6.8989263,3.856172,1
5.756341,0.45797294,1
0.7055998,6.334614,1
2.7399545,7.515525,1
2.8533485,0.34900033,1
0.2731133,6.144857,1
2.8101978,6.5306344,1
5.5377626,2.5878792,1
2.2050662,4.5002427,1
4.263544,8.265286,1
0.8584753,2.2962642,1
5.3629694,3.2253096,1
4.9647837,1.423295,1
10.448622,6.6502085,1
2.535395,7.509932,1
5.531384,5.878623,1
0.696374,3.9054482,1
1.2849658,2.0084727,1
6.053364,0.881123,1
9.277276,5.663996,1
8.060745,1.6298827,1
0.8908468,6.269349,1
3.0210626,2.2164035,1
5.086415,-0.022972982,1
10.150751,5.276577,1
6.4832044,7.142795,1
5.5461254,6.2413535,1
3.084444,6.3900323,1
2.953715,4.133507,1
2.9015634,4.06578,1
6.253305,1.6019375,1
8.641924,7.1496835,1
6.7223535,6.0624266,1
5.9313054,3.2117872,1
8.981352,7.1423597,1
11.015139,4.920065,1
4.7793827,5.268545,1
2.9372647,6.4158745,1
5.1829386,3.8445642,1
6.4106064,2.611289,1
8.165388,6.1772094,1
0.648195,2.7555084,1
4.88463,0.99142784,1
7.728745,5.7936897,1
2.9321747,9.043473,1
4.5102487,0.4011608,1
7.396863,8.055336,1
8.796122,3.7182028,1
0.88259983,6.0847907,1
9.572198,2.3204763,1
1.7205861,1.4421519,1
8.907216,1.8504653,1
7.711937,1.3073281,1
6.3543863,1.6184226,1
2.5338702,1.8348377,1
8.966905,4.360144,1
8.142499,6.048056,1
4.336298,8.029483,1
8.545361,7.9075003,1
0.7789618,4.7337036,1
3.3929803,2.3973901,1
3.9384573,5.9511347,1
2.6956706,4.7514515,1
3.7664676,0.27175403,1
5.0027933,7.3808556,1
7.2998595,3.447206,1
1.1643664,3.7953355,1
7.176893,2.7665894,1
6.6578307,5.978978,1
5.080016,2.3812492,1
8.357182,2.8579047,1
2.3261235,7.8848104,1
3.7811458,4.7627206,1
5.6822047,2.8578098,1
9.821901,6.259666,1
9.074684,5.8787727,1
9.292092,3.3654938,1
3.8225234,4.079288,1
4.713165,8.455955,1
4.6447406,2.9995422,1
8.947272,2.4504979,1
6.07577,3.6704364,1
10.698972,6.4550214,1
9.297053,7.2066946,1
9.6904745,7.7543416,1
1.1886235,6.243859,1
1.4072853,3.1906106,1
2.8039668,2.2733529,1
5.5788026,5.843189,1
6.0581436,2.9384408,1
6.2804184,7.3193874,1
9.127618,4.5931144,1
1.261744,5.743637,1
2.5058074,3.7136219,1
6.4504747,7.257146,1
5.0945754,6.901704,1
2.3387632,1.0076065,1
7.4483285,7.3795447,1
6.951903,3.8062792,1
2.8416939,0.32753837,1
0.4942707,5.281337,1
4.0692616,3.6076224,1
1.9598407,1.5504793,1
0.6056177,6.109566,1
2.461537,0.75151026,1
3.332954,7.25941,1
7.081387,1.269437,1
5.969421,3.1327446,1
3.3683074,6.9125943,1
9.699636,7.7861114,1
5.7651443,7.0158243,1
7.2999606,3.660145,1
4.3444295,5.1563864,1
10.180355,4.184728,1
5.1178584,0.99403846,1
3.249602,3.57472,1
10.019373,3.091501,1
5.066782,8.878281,1
6.65474,7.0742207,1
3.0730343,3.8445423,1
2.9654317,2.928365,1
7.264384,3.2446315,1
3.1563675,8.364367,1
2.2165353,6.32386,1
7.358519,1.3676145,1
11.018291,5.5495896,1
2.5321083,7.460876,1
0.6074465,2.6715481,1
-0.5612812,4.019254,1
6.894563,7.833364,1
6.140302,5.42769,1
9.586079,5.1557946,1
5.3441224,8.241195,1
3.220881,8.250219,1
6.5372963,1.7881085,1
1.469364,1.6254758,1
2.760921,6.667985,1
4.7644563,4.439084,1
6.824077,3.2067487,1
4.5685782,7.518419,1
2.5522692,7.9941587,1
10.146205,4.5475388,1
8.069142,1.6362487,1
-0.40211803,4.2293553,1
9.7261095,4.7721233,1
5.4124184,8.244709,1
5.540115,4.4183307,1
4.488484,-0.06092395,1
8.16144,5.6893525,1
8.484681,7.156399,1
7.0113864,5.272356,1
2.114246,5.6354785,1
1.6538237,7.588416,1
3.710751,4.303411,1
6.086263,5.0767846,1
1.0565537,3.6954932,1
3.4431472,0.0685067,1
10.99245,5.068992,1
7.584968,4.836391,1
8.707721,4.7305746,1
1.693607,7.7891374,1
8.583621,8.046088,1
7.526942,7.3202662,1
5.1228986,6.8379993,1
3.4570496,1.7204597,1
1.6169602,3.8392413,1
9.26988,3.635656,1
9.985961,4.841967,1
8.788283,6.539013,1
0.4317227,6.897895,1
8.233508,5.2294,1
9.792531,3.2383242,1
4.4487276,7.6921954,1
9.946957,5.3213134,1
0.3360198,3.8218465,1
0.8152793,7.6182113,1
3.877507,3.962654,1
0.89226073,3.9184186,1
9.51169,7.115623,1
0.23395021,6.7691846,1
4.0452037,5.1903067,1
6.135165,2.2070775,1
1.6317534,7.258082,1
4.607197,5.890792,1
3.2392874,0.40870467,1
7.482948,3.6857877,1
4.012261,5.6424394,1
2.8832786,8.054837,1
3.3051257,4.759027,1
1.2719591,2.7497172,1
4.429486,7.394458,1
5.2534785,1.8109076,1
4.0420356,8.119191,1
3.3783257,7.0915256,1
5.808192,6.816034,1
4.155641,5.9797072,1
3.3478897,0.13268521,1
5.118346,3.8520017,1
7.528194,6.0461802,1
4.5664,5.0053196,1
5.4138713,4.0181823,1
5.6227493,8.5541525,1
9.836,4.7172546,1
3.0005727,7.227799,1
6.1530647,2.2697651,1
7.746625,5.14735,1
7.2047195,1.647987,1
7.1348453,0.50743306,1
3.8301942,5.8916435,1
7.0521054,5.5312943,1
7.386538,3.4753711,1
6.132366,3.189833,1
2.2588494,6.4681516,1
2.7721193,4.1180267,1
5.899016,1.5521116,1
4.0652056,1.3136293,1
5.056128,2.9841826,1
1.3269233,6.3267736,1
3.269995,8.474104,1
2.1551523,5.642673,1
2.455883,6.2947383,1
2.9227884,2.5187316,1
4.9390306,7.003052,1
4.8476357,2.994403,1
1.1774328,6.572804,1
7.8295965,3.3657978,1
3.5852675,7.3468046,1
7.1763973,1.574245,1
4.249614,1.8136775,1
11.01225,5.4118237,1
5.151011,1.3744864,1
0.7397184,4.9032245,1
5.570761,5.828391,1
0.9536877,4.9313226,1
10.287192,4.4826827,1
1.2917792,7.4433937,1
3.0168319,0.472146,1
8.014496,1.4925193,1
3.9359477,2.9706595,1
2.9624794,2.9740238,1
8.814724,7.866863,1
0.5758407,6.457069,1
7.3878226,3.9477866,1
4.817395,4.600901,1
7.8477626,3.480496,1
5.8999157,6.2911987,1
7.805312,1.3439921,1
1.9656382,1.6722765,1
8.0606165,2.383091,1
9.644674,6.3675485,1
3.2633228,0.3500826,1
5.164615,6.5670333,1
7.3953815,2.796808,1
8.181858,8.008002,1
7.876436,5.5932765,1
4.4984784,3.815357,1
8.753256,6.6377378,1
5.646582,6.7524014,1
2.8051639,2.8515399,1
5.8837724,7.739091,1
3.571586,1.8361547,1
7.946285,6.5202565,1
6.7777033,7.703647,1
8.129168,7.2952523,1
1.3026195,1.9386494,1
6.16004,1.589379,1
9.2850065,5.998657,1
6.302392,3.2153828,1
7.229953,0.99141335,1
-0.25822026,4.715124,1
0.6623245,6.7489953,1
5.4616566,8.126263,1
8.656715,5.3555493,1
3.5598958,5.9443684,1
0.74263746,4.06848,1
5.4192243,4.0578804,1
1.672864,3.933006,1
2.2893252,4.732309,1
8.004415,1.5306011,1
8.504935,6.2082753,1
10.900773,5.4652185,1
8.723063,5.450736,1
7.475575,3.1106534,1
7.342692,3.394292,1
5.058304,3.0674465,1
5.7424307,3.1702037,1
2.0991132,8.195607,1
2.0587199,8.61911,1
1.6974856,4.9730296,1
9.789895,6.2844815,1
2.1482215,2.7919915,1
-0.103391156,5.820366,1
2.3347673,7.80926,1
3.3414323,7.149371,1
3.6222365,5.931328,1
2.5039778,0.44309962,1
0.7971649,3.3779569,1
6.9100437,0.33333224,1
3.1772087,0.29400873,1
7.639771,7.2347207,1
10.649031,6.107693,1
6.709602,7.8564816,1
7.4607644,2.9173105,1
7.9868693,1.5475714,1
1.332671,6.491744,1
7.8995504,1.5468382,1
4.406902,4.6317587,1
0.94127375,7.3392434,1
4.7745614,5.3195276,1
3.6763566,3.1574368,1
1.1546121,3.0631862,1
3.9106717,0.26758277,1
4.6282225,6.2401686,1
4.765619,5.3930697,1
1.2827631,4.3306913,1
0.36194572,7.378841,1
5.2663693,3.8161924,1
6.2228136,1.0062875,1
10.009307,3.459392,1
9.212185,5.4994774,1
1.9603542,2.817754,1
5.75948,7.024257,1
0.8614831,3.6603494,1
9.42569,4.4779835,1
0.5717244,6.2074885,1
7.7741838,3.4387665,1
5.925701,0.97786087,1
0.090676345,3.5956619,1
5.228543,1.3742353,1
5.25948,0.2855005,1
4.6762996,3.0132346,1
9.169943,4.621466,1
9.173006,2.9477673,1
3.7696362,2.340541,1
6.3230023,7.396359,1
-0.22535004,4.9447594,1
8.770965,7.314107,1
5.0482993,7.1460643,1
7.8038816,1.4475353,1
2.4925003,0.51905495,1
11.039996,5.3581753,1
3.1319299,2.8778737,1
9.866518,5.55483,1
9.138921,7.130905,1
2.565278,3.0640328,1
4.298293,0.59711826,1
6.724262,6.951315,1
5.166094,8.157611,1
4.017407,1.885206,1
6.494489,4.2488585,1
9.758564,2.363909,1
2.0086915,2.2139444,1
10.953559,6.0327544,1
8.552762,4.7399364,1
4.4877863,-0.10618085,1
2.402234,1.7707249,1
4.064431,0.47379848,1
1.3295964,3.1874475,1
5.2155185,3.3182833,1
5.029562,6.511112,1
4.6820765,1.5739712,1
4.144602,8.816732,1
2.6691408,1.2454013,1
-0.6554795,4.4855757,1
0.64332145,2.7529495,1
8.859902,6.423052,1
6.4106116,0.45013672,1
7.49309,1.5587218,1
7.6805816,3.7381132,1
3.5522346,4.638381,1
4.1636653,5.838729,1
8.332356,2.4856942,1
3.3174877,3.3208818,1
7.614005,0.9660535,1
2.1264374,2.7824059,1
4.2952228,7.2973204,1
8.738888,2.1651268,1
4.168847,2.1480613,1
2.8692799,8.175617,1
10.88063,6.0848794,1
5.4618316,4.223627,1
5.8042297,8.770962,1
9.579342,4.8830824,1
3.5094328,7.774377,1
9.220911,3.488544,1
3.0820224,1.6119071,1
6.1081223,3.494135,1
9.767452,3.2398407,1
3.1176913,0.91943944,1
2.0050457,1.7070704,1
11.082944,5.2573056,1
7.488625,0.8727485,1
0.65445906,4.9711885,1
9.989227,3.5141835,1
0.30512387,7.028372,1
6.206226,2.1524622,1
8.517015,3.7853422,1
1.089032,5.4188805,1
7.968957,6.486219,1
6.3302803,7.3870955,1
11.038958,6.028827,1
5.6386466,1.8582996,1
1.3891714,1.6910461,1
3.2065713,2.7745535,1
8.914796,7.1600146,1
10.024157,4.1665287,1
7.3995976,0.8456726,1
7.718703,5.6982865,1
3.94299,8.851483,1
6.0623465,0.03381565,1
4.2413816,8.123204,1
0.7561049,5.3364058,1
10.075302,3.3092444,1
3.9424,0.956053,1
2.3334212,4.6636353,1
7.2030616,7.634404,1
6.1267295,6.816693,1
6.504225,0.85090214,1
9.671125,2.7028873,1
3.5326698,6.38751,1
8.140255,6.8960013,1
5.0062647,1.9192845,1
1.2478471,2.6769514,1
8.839949,6.1844735,1
3.0932841,2.6756492,1
6.287518,1.1821783,1
3.2852044,7.76597,1
0.54339087,4.9367833,1
6.375438,6.9037356,1
5.1060452,7.0626116,1
3.0167952,9.075217,1
2.50489,1.2668217,1
5.4424767,2.8936648,1
3.3483164,2.756592,1
3.0548737,8.159293,1
4.5649366,7.6744294,1
9.626565,2.8703594,1
3.6809485,7.872841,1
7.567104,6.812029,1
8.903936,2.6760514,1
-0.33868518,4.9109316,1
7.5702577,7.1386943,1
3.2002082,0.6303111,1
0.17640519,3.3271039,1
0.14407581,2.447056,1
8.971247,3.274512,1
5.4130406,4.2882733,1
3.7108228,6.51863,1
5.654939,2.3975396,1
7.753721,2.1891506,1
1.3173974,6.5306764,1
1.0010078,3.8922112,1
6.3116083,7.4193945,1
3.499244,3.3345964,1
9.358026,6.382602,1
-0.14008023,6.3094726,1
2.2273867,2.6780992,1
7.2715864,6.054331,1
1.9636983,2.89866,1
8.417227,3.1663277,1
3.4169166,2.418657,1
8.331735,6.7492533,1
1.3330818,5.171669,1
5.226535,6.9295564,1
5.2846904,1.4170818,1
1.6349906,6.514531,1
7.8689017,4.6582704,1
4.886969,8.502966,1
4.9943385,6.4093337,1
-0.38965416,4.1552186,1
0.37555778,7.390683,1
4.7813344,1.2615242,1
5.2390013,0.7411576,1
1.0532463,5.144146,1
0.09199347,3.521601,1
10.210392,4.778915,1
5.812585,4.69691,1
8.090658,7.340553,1
8.475349,3.6846862,1
4.1124077,9.010464,1
4.089495,1.077857,1
4.5886564,3.7834682,1
7.9893117,2.6457148,1
8.642251,3.97272,1
1.8226868,7.813212,1
-0.35513693,3.3762927,1
6.996262,3.7375276,1
5.5285497,4.2405043,1
10.841469,5.4260516,1
2.9330158,0.28483495,1
2.8105137,6.1546946,1
2.9070692,7.036368,1
9.701219,3.2339494,1
6.9148316,7.726731,1
2.376502,4.2636204,1
3.4491339,8.494499,1
-0.5931409,4.8536873,1
8.450323,3.249479,1
9.896251,4.19408,1
5.120923,6.532289,1
5.8502226,4.027911,1
7.435158,1.5516227,1
1.7350658,4.6264954,1
0.5203918,6.2644672,1
1.7689371,8.294943,1
7.343581,4.2535367,1
7.8613906,1.3721485,1
3.31121,3.5478556,1
4.817762,6.2890124,1
-0.088222615,4.1086144,1
9.785316,2.4191594,1
6.999614,1.4649302,1
3.965263,3.0120325,1
4.250139,1.0858992,1
2.9327254,8.940247,1
2.992299,4.0318885,1
1.9868898,8.439797,1
5.8224072,0.30347496,1
9.7238455,7.208219,1
5.8522797,2.2152424,1
9.712067,5.623719,1
7.610914,0.9911111,1
1.8815545,1.4849868,1
9.832491,2.7372432,1
1.7226996,1.7445238,1
6.1116567,3.3373044,1
9.443187,7.249494,1
0.7067789,7.339357,1
9.165616,4.468964,1
7.2760453,0.78155017,1
6.278916,2.3949122,1
9.738655,3.348911,1
8.420259,2.9471254,1
10.291426,3.8086703,1
6.353268,4.2013855,1
6.2166266,3.389231,1
1.2951069,1.7105649,1
6.706307,8.218091,1
3.387349,3.504137,1
6.243953,1.5229164,1
8.479334,7.2126727,1
6.0474324,7.111181,1
7.148208,6.064795,1
5.2030745,3.807391,1
8.081014,2.4886708,1
5.805491,6.8350143,1
4.8281116,5.50494,1
3.3432972,4.226967,1
4.3837304,1.8539175,1
0.6581116,6.679699,1
2.213756,7.3188972,1
5.799829,3.0947735,1
7.2101407,1.6043311,1
6.0977445,7.4923086,1
6.3894525,6.9173236,1
0.76607096,4.165825,1
5.212159,0.21848775,1
1.4859301,5.247726,1
6.0211563,4.54423,1
11.245295,5.55171,1
2.5725691,3.35613,1
0.56979245,5.8040376,1
8.973198,7.775316,1
6.8220263,2.6336203,1
3.3478646,8.937721,1
5.485801,7.3990073,1
0.6099911,4.150144,1
4.0950756,8.527055,1
1.2570053,7.290382,1
9.097986,3.8838215,1
7.38603,2.777744,1
